State,County,Urban_Percentage,Total_Population,Housing_Units,Median_Family_Income,Population_Half_Percent,Low_Income_Half_Percent,Vehicle_Half_Percent,Population_1_Percent,Low_Income_1_Percent,Vehicle_1_Percent
Texas,Jackson County,0.0,14075,5284,67676.66666666667,80.3126110124334,23.857904085257548,1.4067495559502663,52.2202486678508,14.714031971580818,0.5754884547069272
Texas,Jasper County,25.0,35710,13770,59906.125,91.38336600392047,31.823018762251472,1.4673760851302156,77.95575469056287,24.827779333520024,1.0137216465975918
Texas,Jeff Davis County,0.0,2342,1034,66442.0,81.16994022203245,23.0999146029035,0.0,61.82749786507259,16.99402220324509,0.0
Texas,Jefferson County,87.5,252273,93441,59443.970588235294,77.44427663681806,28.21506859632224,2.1702679240346767,34.9228811644528,10.490222893452728,0.8161792978241825
Texas,Jim Hogg County,50.0,5300,1902,43331.0,81.9433962264151,43.24528301886792,3.8301886792452833,41.15094339622642,21.81132075471698,1.849056603773585
Texas,Jim Wells County,71.42857142857143,40838,13961,52703.42857142857,80.60629805573241,34.85968950487292,1.6283853273911555,52.862529996571816,22.36397472941868,0.8472501101914883
Texas,Johnson County,42.857142857142854,150934,52193,71027.67857142857,84.20832946850942,25.19313077239058,0.6824174804881604,63.12957981634357,18.387507122318365,0.4723919063961732
Texas,Jones County,16.666666666666664,20202,6034,61814.0,91.63449163449164,25.65092565092565,1.7325017325017324,81.46718146718148,20.973170973170973,1.5196515196515197
Texas,Karnes County,25.0,14824,4463,66714.75,82.85887749595251,28.13005936319482,1.194009713977334,63.37695628710199,19.751753912574205,0.4924446842957366
Texas,Kaufman County,27.77777777777778,103350,34964,71750.27777777778,90.64537977745525,26.60087082728592,1.1272375423318821,70.22641509433963,19.511369134010643,0.768263183357523
Texas,Kendall County,16.666666666666664,33410,12617,98267.0,89.78150254414847,15.731816821310984,0.9308590242442383,71.90661478599222,10.74827895839569,0.646513020053876
Texas,Kenedy County,0.0,416,147,40625.0,100.0,38.46153846153847,2.644230769230769,100.0,38.46153846153847,2.644230769230769
Texas,Kent County,0.0,808,350,61667.0,100.0,31.064356435643564,4.3316831683168315,100.0,31.064356435643564,4.3316831683168315
Texas,Kerr County,20.0,49625,20550,64100.8,89.51939546599496,31.071032745591943,1.1506297229219145,72.20352644836272,25.29974811083123,0.8181360201511336
Texas,Kimble County,50.0,4607,2016,52310.5,69.52463642283482,27.436509659214238,1.085304970696766,46.68981983937486,15.519861080963752,0.41241588886477104
Texas,King County,0.0,286,113,66806.0,100.0,22.377622377622377,0.0,100.0,22.377622377622377,0.0
Texas,Kinney County,100.0,3598,1350,54083.0,62.312395775430794,33.18510283490828,0.38910505836575876,46.525847693162866,25.62534741523068,0.055586436909394105
Texas,Kleberg County,80.0,32061,11097,53417.2,86.8843766569976,42.11659024983625,2.747886840709897,46.19631327781416,22.391690839337514,1.487788902404791
Texas,Knox County,0.0,3719,1506,59945.5,53.697230438289864,18.20381823070718,0.5108900242000538,31.917182038182307,11.965582145738102,0.16133369185264856
Texas,La Salle County,0.0,6886,1931,53699.0,96.00638977635782,37.01713621841417,1.0891664246296835,73.75835027592215,31.135637525413884,0.8713331397037467
Texas,Lamar County,58.333333333333336,49793,19829,54461.5,83.61817926214529,34.6333822023176,2.1669712610206253,60.15705018777739,23.50732030606712,1.1688389934328118
Texas,Lamb County,20.0,13977,5081,51821.2,63.36123631680618,31.000930099449093,1.7027974529584318,43.53580882879016,20.276167990269727,1.0803462831795092
Texas,Lampasas County,20.0,19677,7539,70313.6,88.93123951821924,24.602327590587997,1.6211820907658687,73.67484880825329,18.351374701428064,0.9655943487320221
Texas,Lavaca County,16.666666666666664,19263,7808,68495.83333333333,87.29689041167003,26.465244250635934,1.6352593054041427,67.86585682396303,18.725016871722993,1.11093806779837
Texas,Lee County,25.0,16612,6151,63985.25,83.92728148326512,28.563688899590655,0.740428605827113,64.38117023838188,20.009631591620515,0.5538165181796292
Texas,Leon County,0.0,16801,6896,61685.0,89.60180941610618,33.24802095113386,1.6368073328968513,78.28105469912505,27.641211832629008,1.4284863996190702
Texas,Liberty County,7.142857142857142,75643,25073,59871.42857142857,92.97621723094008,34.64696006239837,1.7979191729571804,78.82553574025356,28.425630924209777,1.3272873894478008
Texas,Limestone County,25.0,23384,8499,50453.5,85.07954156688335,39.52275059869997,1.543790626069107,58.81799521040028,24.54669859733151,0.8809442353746151
Texas,Lipscomb County,0.0,3302,1263,72795.0,100.0,31.708055723803756,0.9085402786190186,100.0,31.708055723803756,0.9085402786190186
Texas,Live Oak County,0.0,11531,4257,60481.0,83.83487988899489,32.66845893677912,1.0146561443066515,67.51365883271183,25.262336310814327,0.7718324516520684
Texas,Llano County,33.33333333333333,19301,9008,67344.0,88.89176726594476,27.682503497228122,1.108750841925289,71.99626962333558,20.833117455054143,0.7253510180819647
Texas,Loving County,0.0,82,39,101042.0,100.0,18.29268292682927,0.0,100.0,18.29268292682927,0.0
Texas,Lubbock County,83.5820895522388,278831,105781,65431.578125,69.62819772550398,28.132811631418313,1.4862049054803805,30.33235185470769,12.232499255821628,0.6451936836291517
Texas,Lynn County,33.33333333333333,5915,2246,53420.0,71.51310228233305,31.580726965342347,1.4708368554522402,55.06339814032122,22.180896027049872,0.8114961961115807
Texas,Madison County,25.0,13664,4187,61904.0,84.43354800936767,32.30386416861827,0.739168618266979,68.30357142857143,26.00995316159251,0.40251756440281034
Texas,Marion County,0.0,10546,4595,51453.5,91.89266072444528,42.423667741323726,1.9249004361843354,82.61900246538973,37.41703015361274,1.7352550730134648
Texas,Martin County,0.0,4799,1649,75817.5,78.59970827255678,27.068139195665765,0.0,47.90581371118983,15.690768910189623,0.0
Texas,Mason County,0.0,4012,1754,53646.0,92.6221335992024,35.11964107676969,1.1216350947158524,66.62512462612163,19.865403788634097,0.4735792622133599
Texas,Matagorda County,30.0,36702,13894,59117.0,82.44509835976241,32.720287722739904,1.888180480627759,59.86322271265871,23.42379161898534,1.2233665740286634
Texas,Maverick County,88.88888888888889,54258,15563,42852.77777777778,75.59438239522282,41.37822993844226,1.0671237421209776,35.40676029341295,20.461498765159057,0.27829997419735336
Texas,McCulloch County,33.33333333333333,8283,3338,56149.666666666664,79.19835808282023,36.327417602318,2.3662924061330437,56.428830134009424,23.78365326572498,1.593625498007968
Texas,McLennan County,68.62745098039215,234906,86892,58724.12244897959,86.83601100014474,36.07442977190876,1.910551454624403,59.34927162354303,23.583050241373147,1.194094659140252
Texas,McMullen County,0.0,707,310,72750.0,100.0,26.308345120226306,1.8387553041018387,100.0,26.308345120226306,1.8387553041018387
Texas,Medina County,12.5,46006,15530,72523.0,91.9553971221145,25.905316697822023,1.6323957744642004,77.9224448984915,21.07116463070034,1.3476503064817633
Texas,Menard County,0.0,2242,994,56688.0,64.31757359500446,26.360392506690456,2.631578947368421,52.230151650312216,20.33898305084746,2.140945584299732
Texas,Midland County,88.46153846153845,136872,50845,92156.53846153847,75.11178327196212,16.69150739376936,0.8898825179729966,40.90464083231048,8.322374189023321,0.41863931264246884
Texas,Milam County,28.57142857142857,24757,9408,58335.0,80.52671971563599,34.370077149897,1.413741568041362,58.68643212020842,24.87377307428202,0.9169123884153977
Texas,Mills County,0.0,4936,1975,55275.0,78.80875202593192,31.361426256077795,1.053484602917342,60.41329011345219,23.419773095623984,0.34440842787682335
Texas,Mitchell County,50.0,9403,2809,80153.0,87.27002020631713,18.568541954695313,0.7763479740508349,62.97990003190471,11.294267786876528,0.425396150164841
Texas,Montague County,33.33333333333333,19719,7989,57830.833333333336,87.82899741366195,29.36254373954054,0.9787514579846848,62.81758709873726,19.54460165322785,0.3651300775901415
Texas,Montgomery County,69.49152542372882,455746,162530,93454.61016949153,85.26920697054938,22.261303445340168,0.9108143571199748,58.34192730161099,15.700631492103057,0.5509647917919192
Texas,Moore County,50.0,21904,7197,56510.0,71.32030679327977,30.492147552958365,0.8263330898466034,29.515157048940832,12.431519357195032,0.4382761139517896
Texas,Morris County,33.33333333333333,12934,5226,51582.333333333336,86.19916499149528,29.658265037884647,1.8710375753827124,63.68486160507191,19.66908922220504,1.2061233957012525
Texas,Motley County,0.0,1210,542,61912.0,68.4297520661157,19.91735537190083,2.479338842975207,48.67768595041323,8.760330578512397,2.3140495867768593
Texas,Nacogdoches County,46.15384615384615,64524,23861,53396.61538461538,81.5433017171905,36.194284297315725,1.9434628975265018,64.40549252991134,26.46302151137561,1.241398549376976
Texas,Navarro County,30.0,47735,17380,58081.8,88.5325233057505,37.986802136796896,2.3001990153975074,63.80014664292448,24.48936838797528,1.3009322300199015
Texas,Newton County,0.0,14445,5476,50412.0,99.92384908272759,42.630668051228795,1.9937694704049844,99.7784700588439,42.5822083766009,1.9937694704049844
Texas,Nolan County,60.0,15216,5999,63936.2,72.9758149316509,27.609095688748685,1.9518927444794953,45.55730809674027,14.169295478443743,0.7557833859095688
Texas,Nueces County,87.65432098765432,340223,124587,66308.06329113925,77.29871290300774,28.018975789408714,2.188564559127396,40.05049629213781,12.682564082969112,0.9699520608542045
Texas,Ochiltree County,66.66666666666666,10223,3617,65176.666666666664,61.71378264697252,23.28083732759464,0.4597476278978774,19.818057321725522,4.6366037366722095,0.17607355962046367
Texas,Oldham County,0.0,2052,691,74148.0,100.0,32.553606237816766,0.6335282651072125,100.0,32.553606237816766,0.6335282651072125
Texas,Orange County,57.14285714285714,81837,31031,67170.09523809524,86.90812224299522,26.65909063137701,1.6520644696164326,66.0117061964637,19.087943106418855,0.992216234710461
Texas,Palo Pinto County,66.66666666666666,28111,10871,55692.666666666664,91.55490733164953,35.377610188182565,1.8035644409661697,70.38170111344314,25.313934047170143,1.0351819572409378
Texas,Panola County,16.666666666666664,23796,9271,60640.666666666664,91.0531181711212,36.45990922844176,1.5464783997310474,75.82787023029081,30.479912590351322,1.252311312825685
Texas,Parker County,36.84210526315789,116927,42069,85378.52631578948,92.54064501783164,21.25172115935584,0.7979337535385326,79.9413309158706,18.187416080118364,0.6123478751699779
Texas,Parmer County,50.0,10269,3413,61212.0,70.7079559840296,28.551952478332847,1.1003992599084622,34.609017431103325,11.880416788392248,0.28240334988801247
Texas,Pecos County,75.0,15507,4894,63944.5,75.09511833365576,31.695363384278068,1.0253433933062488,42.903205004191655,19.758818598052493,0.651318759270007
Texas,Polk County,0.0,45413,16503,55694.4,94.86931054984255,42.87098407944862,1.9685992997599808,87.49697223262062,39.60099530971308,1.7153678462114372
Texas,Potter County,87.87878787878788,121073,42933,53014.72727272727,73.97685693755007,33.12381786195105,1.8749019186771618,39.93293302387816,16.77830730220611,0.8135587620691649
Texas,Presidio County,50.0,7818,2906,45338.0,61.690969557431565,38.94858019953952,1.7012023535431058,30.110002558199028,20.01790739319519,0.6267587618316705
Texas,Rains County,0.0,10914,4377,65307.0,89.9670148433205,27.661718893164743,1.1086677661718893,79.64082829393439,23.88675096206707,0.9803921568627451
Texas,Randall County,82.75862068965517,120725,47975,83635.5172413793,69.65168772002485,15.87243735763098,0.8523503831020915,28.6759163387865,5.428038931455788,0.23027541934147858
Texas,Reagan County,0.0,3367,1156,74432.0,29.848529848529846,8.108108108108109,1.395901395901396,11.286011286011286,2.673002673002673,0.9207009207009207
Texas,Real County,0.0,3309,1374,50000.0,100.0,48.5040797824116,1.23904502870958,100.0,48.5040797824116,1.23904502870958
Texas,Red River County,25.0,12860,5469,52339.75,90.87091757387246,38.172628304821146,1.687402799377916,76.48522550544324,30.04665629860031,1.4618973561430793
Texas,Reeves County,60.0,13783,3839,61984.2,83.18943626206196,25.001813828629473,1.182616266415149,50.29384023797432,16.614670245955164,0.5006167017340202
Texas,Refugio County,0.0,7383,2841,57083.5,82.54097250440199,30.583773533793853,1.9368820262765813,65.88107815251253,24.71894893674658,1.1648381416768252
Texas,Roberts County,0.0,929,359,79688.0,100.0,23.466092572658773,1.3993541442411195,100.0,23.466092572658773,1.3993541442411195
Texas,Robertson County,20.0,16622,6541,61270.2,80.96498616291662,28.88340753218626,2.647094212489472,63.698712549633015,22.740945734568644,2.2440139574058477
Texas,Rockwall County,63.63636363636363,78337,26448,109597.90909090909,80.29922003650893,13.961474143763484,0.6446506759258077,48.627085540676816,7.894098574109297,0.24764798243486477
Texas,Runnels County,50.0,10501,4165,50959.25,86.94410056185126,35.768022093133986,1.304637653556804,55.38520140938958,19.902866393676792,0.4475764212932102
Texas,Rusk County,30.76923076923077,53330,18476,60261.0,90.05437839864992,31.533845865366583,1.4925932870804424,77.12544534033377,26.804800300018748,1.2375773485842865
Texas,Sabine County,0.0,10834,4738,47334.0,94.33265645191065,43.17888129961233,1.7629684327118331,82.61953110577811,36.47775521506369,1.3752999815395974
Texas,San Augustine County,0.0,8865,3625,47702.0,95.16074450084602,41.082910321489,2.267343485617597,78.92836999435984,33.2994923857868,1.793570219966159
Texas,San Jacinto County,0.0,26384,10096,57303.0,94.01152213462704,39.75894481503941,0.902061855670103,89.17904790782293,37.13993329290479,0.8110976349302609
Texas,San Patricio County,87.5,64804,22637,66464.9375,78.93494228751312,30.524350348743905,1.805444108388371,42.52515276834764,15.65181161656688,0.680513548546386
Texas,San Saba County,50.0,6131,2257,55777.0,75.7788289022998,29.9298646224107,1.6147447398466808,59.990213668243356,20.861197194584896,1.0928070461588648
Texas,Schleicher County,0.0,3461,1182,66712.0,70.90436290089569,20.600982375036118,0.6067610517191563,45.44929211210633,12.88644900317827,0.23114706732158338
Texas,Scurry County,25.0,16921,5838,70875.75,86.55516813427101,32.155309969859935,1.5483718456356008,59.966905029253596,22.746882571952014,0.47278529637728267
Texas,Shackelford County,0.0,3378,1367,54265.0,68.50207223209,26.287744227353464,1.4801657785671996,44.0793368857312,16.785079928952044,0.6512729425695678
Texas,Shelby County,16.666666666666664,25448,9648,49073.0,87.79864822382899,39.73200251493241,1.7604526878340145,74.2966048412449,31.880697893744102,1.351776171015404
Texas,Sherman County,0.0,3034,1081,64900.0,65.06262359920896,24.258404746209624,0.42847725774555045,33.65194462755438,11.700725115359262,0.0988793671720501
Texas,Smith County,68.29268292682927,209714,79055,63652.925,82.58103893874514,30.878243703329293,1.2006828347177585,56.76063591367291,20.250436308496333,0.6485022459158664
Texas,Somervell County,0.0,8490,3078,52272.0,84.02826855123675,27.2791519434629,0.23557126030624262,70.49469964664311,22.567726737338045,0.16489988221436985
Texas,Starr County,53.333333333333336,60968,17001,33653.73333333333,80.45204041464375,51.992848707518704,1.9009972444561083,61.353496916415175,39.61422385513712,1.4204172680750558
Texas,Stephens County,66.66666666666666,9630,3665,52436.0,76.49013499480789,34.890965732087224,1.9314641744548289,53.34371754932502,22.668743509865006,1.4434060228452752
Texas,Sterling County,0.0,1143,440,68411.0,100.0,35.870516185476816,0.26246719160104987,100.0,35.870516185476816,0.26246719160104987
Texas,Stonewall County,0.0,1490,642,74167.0,65.50335570469798,23.08724832214765,0.738255033557047,38.18791946308725,12.080536912751679,0.0
Texas,Sutton County,100.0,4128,1550,63849.0,67.53875968992247,20.857558139534884,1.187015503875969,19.186046511627907,5.7897286821705425,0.29069767441860467
Texas,Swisher County,33.33333333333333,7854,2762,51556.0,74.82811306340717,32.009167303284954,1.6934046345811051,48.16653934300993,20.028011204481793,0.7766743060860708
Texas,Tarrant County,97.47899159663865,1809034,657134,77857.4985915493,71.23271314966993,21.057592062946302,1.049842070408848,31.935828735114985,8.64306585724757,0.3987763635177669
Texas,Taylor County,83.78378378378379,131506,50725,58473.114285714284,78.39794382005384,29.525649019816587,1.4858637628701352,40.402719267561935,13.166699618268368,0.6737335178623028
Texas,Terrell County,0.0,984,430,51023.0,100.0,41.5650406504065,2.7439024390243905,100.0,41.5650406504065,2.7439024390243905
Texas,Terry County,66.66666666666666,12651,4200,53096.666666666664,82.61007035016995,37.46739388190657,1.849656153663742,52.25673859773931,23.72144494506363,0.9959686981266304
Texas,Throckmorton County,0.0,1641,721,64231.0,100.0,32.17550274223035,1.340645947592931,100.0,32.17550274223035,1.340645947592931
Texas,Titus County,50.0,32334,10813,51338.375,78.34477639636296,34.87660048246428,1.029875672666543,62.380157110162685,26.207707057586443,0.6278221067606854
Texas,Tom Green County,84.0,110224,42331,62379.416666666664,78.91656989403397,25.903614457831324,1.577696327478589,42.86453041079983,13.472564958629698,0.5842647699230658
Texas,Travis County,90.32258064516128,1024266,404467,97262.79146919432,71.74542550470288,19.369089670066174,1.1735232839906822,34.850126822524615,7.638933636379612,0.2989457816621854
Texas,Trinity County,20.0,14585,6142,46662.8,93.0407953376757,40.274254370929036,2.2763112787110047,84.60747343160781,35.51594103531025,2.0226259856016457
Texas,Tyler County,20.0,21766,8007,58706.4,96.10860975833869,33.22153817881099,2.3201323164568595,91.59239180373059,31.56298814665074,2.16392538822016
Texas,Upshur County,14.285714285714285,39309,14925,63912.28571428572,94.35752626624947,30.52990409321021,1.450049606960238,83.78488386883411,26.64275356788522,1.1015289119540055
Texas,Upton County,0.0,3355,1256,72028.5,66.22950819672131,21.192250372578243,1.3412816691505216,42.32488822652757,11.624441132637854,0.7749627421758569
Texas,Uvalde County,60.0,26405,9025,52440.2,90.00189358076122,49.28612005302026,2.0223442529823896,64.70365461086915,35.3796629426245,1.673925392918008
Texas,Val Verde County,80.0,48879,15654,51516.0,91.32960985290207,42.76887825037337,1.7942265594631641,61.613371795658665,26.43671106201027,0.8367601628511221
Texas,Van Zandt County,50.0,52579,20047,60056.0,92.1907986078092,30.976245269023757,1.3541527986458473,79.46898952053101,25.666140474333858,1.0574563989425436
Texas,Victoria County,68.18181818181817,86793,32187,68015.59090909091,76.63060385054095,25.631099282200175,1.3964259790536104,46.921986796170195,13.937759957600267,0.7477561554503244
Texas,Walker County,40.0,67861,20969,60612.2,83.8773374987106,30.954451010153107,0.6336481926290506,69.30784986958636,23.68223279939877,0.4627105406640044
Texas,Waller County,33.33333333333333,43205,14040,78862.4,85.89515102418702,35.49820622613124,1.0160861011457007,73.7784978590441,29.46186783937044,0.7684295799097326
Texas,Ward County,66.66666666666666,10658,3995,73619.0,71.73015575154812,21.748920998311128,0.8538187277162694,36.3013698630137,9.711015199849877,0.37530493525989866
Texas,Washington County,33.33333333333333,33718,13037,65553.66666666667,90.37309448959013,28.31128773948633,1.488819028412124,67.17183700100836,19.322023844830653,0.9312533364968267
Texas,Webb County,91.80327868852459,250304,67106,44291.05,62.43128355919202,34.44851061109691,1.121036819227819,22.534597928918433,12.72173037586295,0.4466568652518537
Texas,Wharton County,18.181818181818183,41280,15132,58034.545454545456,86.76114341085271,35.10658914728682,1.7005813953488373,58.82267441860465,22.575096899224807,0.8938953488372092
Texas,Wheeler County,0.0,5410,2181,58548.5,82.55083179297597,33.47504621072089,1.1829944547134934,52.791127541589645,20.24029574861368,0.4066543438077634
Texas,Wichita County,83.33333333333334,131500,49016,56706.5,83.22585551330799,29.97338403041825,1.862357414448669,48.93079847908745,14.925475285171103,0.785551330798479
Texas,Wilbarger County,75.0,13535,5289,58365.25,80.36202438123384,32.64868858514961,1.4924270410048024,47.55079423716291,17.64314739564093,0.8644255633542668
Texas,Willacy County,60.0,22134,5764,36683.6,84.25951025571518,50.28914791723141,1.1791813499593387,64.02367398572332,36.929610553898975,0.849372006867263
Texas,Williamson County,82.02247191011236,422679,152606,94670.22471910113,88.33724883422171,17.11345962302362,0.7698513529179354,59.220827152519995,10.894082743642338,0.4249087368901696
Texas,Wilson County,9.090909090909092,42918,15009,78805.45454545454,94.62463302111003,23.957313947527844,1.0624912624073815,83.24945244419591,20.287525047765506,0.8248287431846777
Texas,Winkler County,66.66666666666666,7110,2578,70260.0,69.14205344585092,22.348804500703235,1.420534458509142,24.838255977496484,6.666666666666667,0.2250351617440225
Texas,Wise County,18.181818181818183,59127,21015,70329.09090909091,89.22488879868757,27.23797926497201,0.9504963891284862,77.32338863801648,22.340047693946925,0.8473286315896291
Texas,Wood County,40.0,41964,17118,57336.6,91.82394433323802,34.2245734439043,1.2367743780383185,78.70794013916691,28.79849394719283,0.9198360499475742
Texas,Yoakum County,50.0,7879,2643,73837.5,73.67686254600838,17.273765706307906,0.7615179591318695,30.409950501332656,7.247112577738292,0.1523035918263739
Texas,Young County,50.0,18550,7343,57324.0,83.9245283018868,31.46630727762803,1.2991913746630728,57.5633423180593,21.212938005390836,0.8679245283018867
Texas,Zapata County,66.66666666666666,14018,4297,34588.666666666664,69.22528178056784,42.72364103295763,1.6692823512626624,41.57511770580682,25.4601226993865,1.1199885861035812
Texas,Zavala County,25.0,11677,3573,33457.0,75.45602466386914,47.36661813822043,3.7852188062002226,43.27310096771431,29.022865462019354,2.6376637835060377
Utah,Beaver County,0.0,6629,2265,66722.0,65.00226278473374,23.125659978880677,0.18102277869965305,39.16126112535828,14.330969980389199,0.0
Utah,Box Elder County,54.54545454545454,49975,16058,67826.54545454546,81.49274637318659,23.82591295647824,0.8704352176088044,52.060030015007506,14.297148574287144,0.28214107053526766
Utah,Cache County,73.07692307692307,112656,34722,65966.92307692308,83.13893623064905,29.198622354779154,0.5902925720778299,53.95717937792928,14.077368271552338,0.1686550205936657
Utah,Carbon County,40.0,21403,7978,62212.8,87.93627061626876,29.547259729944404,1.2241274587674627,62.444517123767696,19.94580199037518,0.5700135495024062
Utah,Daggett County,0.0,1059,426,96333.0,100.0,15.3918791312559,1.9830028328611897,100.0,15.3918791312559,1.9830028328611897
Utah,Davis County,96.29629629629629,306479,93545,87446.01851851853,76.13506961325245,13.723615647401616,0.5997148254855961,34.40203080798358,4.982070549695085,0.1801102196235305
Utah,Duchesne County,33.33333333333333,18607,6003,68937.33333333333,79.1422582898909,23.89423335303918,0.5428064706830763,60.482614069973664,18.519911861127532,0.3063363250389638
Utah,Emery County,33.33333333333333,10976,3732,64942.0,78.29810495626822,25.674198250728864,0.8108600583090378,54.71938775510205,17.86625364431487,0.40998542274052474
Utah,Garfield County,0.0,5172,1930,64680.5,79.69837587006961,29.79505027068832,0.8894044856921888,68.69682907965971,25.154679040989947,0.7927300850734725
Utah,Grand County,50.0,9225,3889,60471.0,76.3360433604336,28.888888888888886,1.4850948509485096,46.482384823848236,19.15447154471545,1.2249322493224932
Utah,Iron County,62.5,46163,15022,61081.25,84.41609080865629,34.421506401230424,1.0787860407685808,64.40872560275545,25.42512401706995,0.7625154344388363
Utah,Juab County,50.0,10246,3093,69194.5,92.36775326956861,26.976381026742143,0.8686316611360532,73.47257466328323,21.793870778840525,0.7710325980870584
Utah,Kane County,50.0,7125,2900,69166.5,85.23508771929824,26.13333333333333,0.856140350877193,62.68070175438597,18.905263157894737,0.4771929824561404
Utah,Millard County,0.0,12503,4201,66486.66666666667,75.56586419259378,23.482364232584178,0.6798368391586019,57.578181236503234,15.26033751899544,0.33591937934895627
Utah,Morgan County,0.0,9469,2820,93974.5,91.19231175414511,17.01341218713697,0.15841165909810964,64.19896504382723,12.12377230964199,0.11616855000528038
Utah,Piute County,0.0,1556,576,44167.0,100.0,47.81491002570694,0.5141388174807198,100.0,47.81491002570694,0.5141388174807198
Utah,Rich County,0.0,2264,805,63500.0,100.0,34.58480565371025,0.13250883392226148,100.0,34.58480565371025,0.13250883392226148
Utah,Salt Lake County,98.10426540284361,1029655,342622,85285.3,61.02791711786958,15.052614710752632,0.8477596864969335,12.538083144354175,2.7936541851396828,0.13752179127960337
Utah,San Juan County,0.0,14746,4505,51507.0,86.72182286721822,43.374474433744744,2.0615760206157603,71.14471721144717,37.50169537501695,1.7564085175640853
Utah,Sanpete County,40.0,27822,7952,58368.4,78.94831428366041,32.06814750916541,0.35223923513766087,52.97606210912228,19.603191718783698,0.18330817338796634
Utah,Sevier County,20.0,20802,7094,61491.8,74.82453610229786,27.223343909239496,0.3893856359965388,46.81761369099125,15.238919334679357,0.18267474281319104
Utah,Summit County,38.46153846153847,36324,12990,122272.5,83.07455126087436,12.308666446426605,0.5808831626472856,63.88338288734721,9.451051646294461,0.43497412179275413
Utah,Tooele County,60.0,58218,17971,74004.6,83.93623965096705,21.884984025559106,1.2487546806829504,56.75392490295098,13.466625442303068,0.8279226356109795
Utah,Uintah County,50.0,32588,10563,74030.16666666667,86.71596906836872,26.38394501043329,0.8714864367251749,70.57198968945625,22.04799312630416,0.714987111820302
Utah,Utah County,92.1259842519685,516564,140602,78324.07874015748,75.21081608474458,21.12110019281251,0.4599623667154506,39.296582804841215,9.224800799126536,0.18371392508963072
Utah,Wasatch County,100.0,23530,7287,86602.5,78.31704207394814,14.113897152571187,0.43773905652358697,43.04292392690183,6.8380790480238,0.1742456438589035
Utah,Washington County,80.95238095238095,138115,46334,65353.80952380953,78.53527857220432,26.49169170618687,0.8992506244796004,44.81338015421931,13.773304854650108,0.3627411939325924
Utah,Wayne County,0.0,2778,1059,58929.0,97.4802015838733,33.44132469402447,1.1519078473722102,95.93232541396688,33.04535637149028,1.1519078473722102
Utah,Weber County,94.0,231236,78748,70329.12,73.23556885606047,18.484578525835076,1.0452524693386842,33.41434724696847,6.705703264197617,0.2828279333667768
Vermont,Addison County,20.0,36821,14084,83017.3,90.43480622470874,19.43999348198039,1.1569484804866788,76.48081257977785,15.914831210450558,0.8228999755574266
Vermont,Bennington County,16.666666666666664,37125,15470,70321.75,85.11784511784512,24.465993265993266,2.5292929292929296,69.2956228956229,19.04646464646465,1.4760942760942761
Vermont,Caledonia County,0.0,31227,12553,65088.1,79.89560316392866,24.773433246869697,1.3994299804656227,67.47045825727736,19.947481346270855,1.047170717648189
Vermont,Chittenden County,67.64705882352942,156545,61827,91973.18181818182,73.85224695774379,17.027691718036348,1.4206777603883867,42.449774825130156,7.035037848541953,0.4599316490466
Vermont,Essex County,0.0,6306,2818,49680.666666666664,99.96828417380273,38.13828100222011,2.1091024421186173,99.58769425943545,37.995559784332386,2.1091024421186173
Vermont,Franklin County,30.0,47746,18513,77793.9,83.6614585515017,16.95639425292171,1.2252335274159092,64.30067440204415,12.706823608260379,0.6492690487161228
Vermont,Grand Isle County,0.0,6970,2902,85179.0,100.0,19.239598278335723,1.291248206599713,100.0,19.239598278335723,1.291248206599713
Vermont,Lamoille County,0.0,24475,10014,72736.85714285714,87.46067415730337,27.922369765066396,1.3850868232890705,75.61593462717057,23.50153217568948,1.1031664964249235
Vermont,Orange County,0.0,28936,11887,72942.7,98.03013547138512,28.179430467238042,1.9283936964335084,92.04451202654134,26.03331490185236,1.5966270389825823
Vermont,Orleans County,0.0,27231,11320,58831.2,87.69417208328743,31.625720685982888,2.669751386287687,75.89511953288532,27.211633799713564,1.8361426315596194
Vermont,Rutland County,35.0,61642,25984,71490.1,81.66834301288083,21.637844326919957,2.0213490801726097,67.24798027319035,16.968949742058985,1.5687356023490477
Vermont,Washington County,42.10526315789473,59534,25027,81983.42105263157,80.46494440151845,22.042866261296066,2.0257331944771058,59.98589041556086,15.94047099136628,1.2732220243894246
Vermont,Windham County,16.666666666666664,44513,19290,70485.16666666667,81.58066182912856,24.967986880237234,1.8286792622379981,70.84671893604116,20.89501943252533,1.3142228113135488
Vermont,Windsor County,11.11111111111111,56670,24753,75155.16666666667,87.43073936827246,23.522145756131994,1.6216693135697902,75.34674430915828,19.691194635609673,1.1805187930121757
Virginia,Accomack County,0.0,33164,13798,54276.875,92.85369677964057,39.91074659269087,4.212398986853215,81.73018936195875,36.09335423953684,3.8415148956700036
Virginia,Albemarle County,45.45454545454545,98970,38157,98792.66666666667,80.60624431645952,17.574012326967768,0.9932302717995353,56.809134081034664,11.074062847327474,0.39506921289279584
Virginia,Alexandria city,100.0,139966,68082,137848.57894736843,20.474972493319807,3.2129231384764876,0.5144106425846278,0.0,0.0,0.0
Virginia,Alleghany County,16.666666666666664,16250,6891,63322.833333333336,94.24615384615385,35.926153846153845,2.5784615384615384,81.7476923076923,29.932307692307692,2.098461538461539
